"period","model","threshold","false_positive_weight","outcome_prevalence","action","true_positive_definition","false_positive_definition","TP","FP","FN","TN","net_benefit","net_benefit_all","net_benefit_none","standardized_net_benefit","race_ethnicity_group"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.59,1.4390243902439,0.75049504950495,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",357,104,22,22,0.410577155276503,0.391451340255977,0,0.547075101357874,"NH_NHOPI"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.6,1.5,0.75049504950495,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",354,103,25,23,0.395049504950495,0.376237623762376,0,0.526385224274406,"NH_NHOPI"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.61,1.56410256410256,0.75049504950495,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",351,99,28,27,0.388423457730388,0.36024371667936,0,0.517556322305662,"NH_NHOPI"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.62,1.63157894736842,0.75049504950495,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",349,93,30,33,0.390620114643043,0.343408025013028,0,0.520483266213026,"NH_NHOPI"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.63,1.7027027027027,0.75049504950495,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",341,83,38,43,0.395397377575595,0.325662295959326,0,0.526848748484632,"NH_NHOPI"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.64,1.77777777777778,0.75049504950495,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",337,79,42,47,0.389218921892189,0.306930693069307,0,0.518616241571387,"NH_NHOPI"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.65,1.85714285714286,0.75049504950495,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",331,76,48,50,0.375954738330976,0.287128712871287,0,0.500942329438372,"NH_NHOPI"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.66,1.94117647058824,0.75049504950495,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",325,71,54,55,0.370646476412347,0.266161910308678,0,0.493869315536241,"NH_NHOPI"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.67,2.03030303030303,0.75049504950495,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",318,70,61,56,0.348274827482748,0.243924392439244,0,0.464060126329255,"NH_NHOPI"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.68,2.125,0.75049504950495,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",312,66,67,60,0.34009900990099,0.22029702970297,0,0.453166226912929,"NH_NHOPI"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.69,2.2258064516129,0.75049504950495,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",306,58,73,68,0.350303417438518,0.195145320983711,0,0.466763128776917,"NH_NHOPI"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.7,2.33333333333333,0.75049504950495,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",300,57,79,69,0.330693069306931,0.168316831683168,0,0.440633245382586,"NH_NHOPI"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.71,2.44827586206897,0.75049504950495,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",291,53,88,73,0.319289860020485,0.139638101741209,0,0.425438995541807,"NH_NHOPI"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.72,2.57142857142857,0.75049504950495,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",283,49,96,77,0.310891089108911,0.108910891089109,0,0.414248021108179,"NH_NHOPI"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.73,2.7037037037037,0.75049504950495,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",268,48,111,78,0.273707370737074,0.075907590759076,0,0.364702433304017,"NH_NHOPI"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.74,2.84615384615385,0.75049504950495,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",259,45,120,81,0.259253617669459,0.0403655750190405,0,0.345443474731074,"NH_NHOPI"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.75,3,0.75049504950495,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",248,41,131,85,0.247524752475248,0.00198019801980198,0,0.329815303430079,"NH_NHOPI"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.76,3.16666666666667,0.75049504950495,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",238,41,141,85,0.214191419141914,-0.0396039603960396,0,0.285400175901495,"NH_NHOPI"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.77,3.34782608695652,0.75049504950495,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",231,33,148,93,0.238656909169178,-0.0848041325871718,0,0.317999311689802,"NH_NHOPI"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.78,3.54545454545455,0.75049504950495,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",220,31,159,95,0.218001800180018,-0.134113411341134,0,0.290477332693691,"NH_NHOPI"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.79,3.76190476190476,0.75049504950495,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",206,26,173,100,0.214238566713814,-0.188118811881188,0,0.285462997864053,"NH_NHOPI"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.8,4,0.75049504950495,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",202,24,177,102,0.20990099009901,-0.247524752475248,0,0.279683377308707,"NH_NHOPI"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.81,4.26315789473684,0.75049504950495,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",199,22,180,104,0.20833767587285,-0.313183949973945,0,0.277600333287043,"NH_NHOPI"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.82,4.55555555555556,0.75049504950495,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",185,18,194,108,0.203960396039604,-0.386138613861386,0,0.271767810026385,"NH_NHOPI"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.83,4.88235294117647,0.75049504950495,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",175,15,204,111,0.201514269073966,-0.467676179382645,0,0.268508458792488,"NH_NHOPI"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.84,5.25,0.75049504950495,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",164,13,215,113,0.18960396039604,-0.55940594059406,0,0.252638522427441,"NH_NHOPI"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.85,5.66666666666667,0.75049504950495,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",153,13,226,113,0.157095709570957,-0.663366336633664,0,0.209322779243623,"NH_NHOPI"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.86,6.14285714285715,0.75049504950495,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",142,10,237,116,0.159547383309759,-0.782178217821783,0,0.212589521296645,"NH_NHOPI"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.87,6.6923076923077,0.75049504950495,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",133,9,246,117,0.144097486671744,-0.919268849961921,0,0.192003247412218,"NH_NHOPI"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.88,7.33333333333334,0.75049504950495,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",120,8,259,118,0.121452145214521,-1.07920792079208,0,0.161829375549692,"NH_NHOPI"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.89,8.0909090909091,0.75049504950495,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",108,7,271,119,0.101710171017102,-1.26822682268227,0,0.13552410650036,"NH_NHOPI"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.9,9,0.75049504950495,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",101,7,278,119,0.0752475247524752,-1.4950495049505,0,0.100263852242744,"NH_NHOPI"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.2,0.25,0.781089148471103,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",33233,9313,0,1,0.726367311443815,0.726361435588878,0,0.92994162428911,"NH_White"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.21,0.265822784810127,0.781089148471103,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",33232,9312,1,2,0.722886648361767,0.722897656292535,0,0.925485458064216,"NH_White"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.22,0.282051282051282,0.781089148471103,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",33232,9311,1,3,0.719341446231709,0.719345062142439,0,0.920946664845801,"NH_White"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.23,0.298701298701299,0.781089148471103,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",33232,9307,1,7,0.715725832913884,0.715700192819614,0,0.916317726747119,"NH_White"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.24,0.315789473684211,0.781089148471103,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",33232,9305,1,9,0.712002701656249,0.71195940588303,0,0.911551137344459,"NH_White"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.25,0.333333333333333,0.781089148471103,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",33230,9303,3,11,0.708134533574635,0.708118864628137,0,0.906598862576355,"NH_White"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.26,0.351351351351351,0.781089148471103,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",33228,9300,5,14,0.704172619278267,0.704174524960949,0,0.90152656794248,"NH_White"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.27,0.36986301369863,0.781089148471103,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",33225,9298,8,16,0.700073182565871,0.700122121193291,0,0.896278208366086,"NH_White"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.28,0.388888888888889,0.781089148471103,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",33222,9294,11,20,0.6958814174129,0.695957150654309,0,0.890911644048586,"NH_White"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.29,0.408450704225352,0.781089148471103,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",33221,9288,12,26,0.69164241566162,0.691674857001553,0,0.885484604433994,"NH_White"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.3,0.428571428571429,0.781089148471103,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",33219,9283,14,31,0.687253423944613,0.687270212101575,0,0.879865538126905,"NH_White"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.31,0.449275362318841,0.781089148471103,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",33215,9273,18,41,0.682747774583811,0.682737896334931,0,0.874097119285571,"NH_White"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.32,0.470588235294118,0.781089148471103,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",33209,9265,24,49,0.678050156297741,0.678072277163386,0,0.868082929618151,"NH_White"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.33,0.492537313432836,0.781089148471103,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",33207,9257,26,57,0.673316146603808,0.673267385777765,0,0.862022149356129,"NH_White"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.34,0.515151515151515,0.781089148471103,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",33200,9250,33,64,0.668316179398042,0.668316891622883,0,0.855620873374311,"NH_White"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.35,0.538461538461538,0.781089148471103,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",33197,9239,36,75,0.663317128026743,0.663214074570927,0,0.84922076990202,"NH_White"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.36,0.5625,0.781089148471103,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",33192,9229,41,85,0.658111911533128,0.657951794486098,0,0.842556720729395,"NH_White"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.37,0.587301587301587,0.781089148471103,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",33183,9218,50,96,0.652672432092838,0.652522457890639,0,0.835592753234856,"NH_White"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.38,0.612903225806452,0.781089148471103,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",33176,9202,57,112,0.647191682518839,0.646917981405004,0,0.828575949090634,"NH_White"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.39,0.639344262295082,0.781089148471103,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",33171,9178,62,136,0.641716181179771,0.641129751591971,0,0.821565864070524,"NH_White"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.4,0.666666666666667,0.781089148471103,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",33152,9155,81,159,0.63573616627886,0.635148580785171,0,0.813909868704801,"NH_White"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.41,0.694915254237288,0.781089148471103,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",33136,9127,97,187,0.629739076188128,0.628964658425598,0,0.8062320125952,"NH_White"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.42,0.724137931034483,0.781089148471103,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",33115,9103,118,211,0.623385254278636,0.62256749736397,0,0.798097445725427,"NH_White"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.43,0.754385964912281,0.781089148471103,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",33093,9071,140,243,0.616963943692404,0.615945874510706,0,0.789876475559856,"NH_White"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.44,0.785714285714286,0.781089148471103,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",33073,9042,160,272,0.610350234530553,0.609087765126969,0,0.781409184502495,"NH_White"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.45,0.818181818181818,0.781089148471103,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",33045,9003,188,311,0.603542179023412,0.601980269947459,0,0.772693078894746,"NH_White"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.46,0.851851851851852,0.781089148471103,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",33015,8965,218,349,0.596473268342025,0.594609534205745,0,0.763643009904256,"NH_White"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.47,0.886792452830189,0.781089148471103,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",32976,8922,257,392,0.589090599474676,0.586960657492646,0,0.754191247731143,"NH_White"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.48,0.923076923076923,0.781089148471103,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",32935,8873,298,441,0.581581273921509,0.579017593213659,0,0.744577331614313,"NH_White"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.49,0.96078431372549,0.781089148471103,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",32880,8808,353,506,0.573892677855216,0.570763036217848,0,0.734733901986155,"NH_White"
